date,home_team,away_team,team,scorer,minute,tournament,own_goal,penalty
2006-06-30,Italy,Ukraine,Italy,Gianluca Zambrotta,6.0,FIFA WC 2006,False,False
2006-06-30,Italy,Ukraine,Italy,Luca Toni,59.0,FIFA WC 2006,False,False
2006-06-30,Italy,Ukraine,Italy,Luca Toni,69.0,FIFA WC 2006,False,False
2006-07-01,Brazil,France,France,Thierry Henry,57.0,FIFA WC 2006,False,False
2006-07-04,Germany,Italy,Italy,Fabio Grosso,119.0,FIFA WC 2006,False,False
2006-07-04,Germany,Italy,Italy,Alessandro Del Piero,120.0,FIFA WC 2006,False,False
2006-07-05,Portugal,France,France,Zinedine Zidane,33.0,FIFA WC 2006,False,True
2006-07-08,Germany,Portugal,Germany,Bastian Schweinsteiger,56.0,FIFA WC 2006,False,False
2006-07-08,Germany,Portugal,Germany,Petit,60.0,FIFA WC 2006,True,False
2006-07-08,Germany,Portugal,Germany,Bastian Schweinsteiger,78.0,FIFA WC 2006,False,False
2006-07-08,Germany,Portugal,Portugal,Nuno Gomes,88.0,FIFA WC 2006,False,False
2006-07-09,Italy,France,France,Zinedine Zidane,7.0,FIFA WC 2006,False,True
2006-07-09,Italy,France,Italy,Marco Materazzi,19.0,FIFA WC 2006,False,False
2010-06-11,South Africa,Mexico,South Africa,Siphiwe Tshabalala,55.0,FIFA WC 2010,False,False
2010-06-11,South Africa,Mexico,Mexico,Rafael Márquez,79.0,FIFA WC 2010,False,False
2010-06-12,Argentina,Nigeria,Argentina,Gabriel Heinze,6.0,FIFA WC 2010,False,False
2010-06-12,England,United States,England,Steven Gerrard,4.0,FIFA WC 2010,False,False
2010-06-12,England,United States,United States,Clint Dempsey,40.0,FIFA WC 2010,False,False
2010-06-12,South Korea,Greece,South Korea,Lee Jung-soo,7.0,FIFA WC 2010,False,False
2010-06-12,South Korea,Greece,South Korea,Park Ji-sung,52.0,FIFA WC 2010,False,False
2010-06-13,Algeria,Slovenia,Slovenia,Robert Koren,79.0,FIFA WC 2010,False,False
2010-06-13,Germany,Australia,Germany,Lukas Podolski,8.0,FIFA WC 2010,False,False
2010-06-13,Germany,Australia,Germany,Miroslav Klose,26.0,FIFA WC 2010,False,False
2010-06-13,Germany,Australia,Germany,Thomas Müller,68.0,FIFA WC 2010,False,False
2010-06-13,Germany,Australia,Germany,Cacau,70.0,FIFA WC 2010,False,False
2010-06-13,Serbia,Ghana,Ghana,Asamoah Gyan,85.0,FIFA WC 2010,False,True
2010-06-14,Italy,Paraguay,Paraguay,Antolín Alcaraz,39.0,FIFA WC 2010,False,False
2010-06-14,Italy,Paraguay,Italy,Daniele De Rossi,63.0,FIFA WC 2010,False,False
2010-06-14,Japan,Cameroon,Japan,Keisuke Honda,39.0,FIFA WC 2010,False,False
2010-06-14,Netherlands,Denmark,Netherlands,Daniel Agger,46.0,FIFA WC 2010,True,False
2010-06-14,Netherlands,Denmark,Netherlands,Dirk Kuyt,85.0,FIFA WC 2010,False,False
2010-06-15,Brazil,North Korea,Brazil,Maicon Sisenando,55.0,FIFA WC 2010,False,False
2010-06-15,Brazil,North Korea,Brazil,Elano,72.0,FIFA WC 2010,False,False
2010-06-15,Brazil,North Korea,North Korea,Ji Yun-nam,89.0,FIFA WC 2010,False,False
2010-06-15,New Zealand,Slovakia,Slovakia,Róbert Vittek,50.0,FIFA WC 2010,False,False
2010-06-15,New Zealand,Slovakia,New Zealand,Winston Reid,90.0,FIFA WC 2010,False,False
2010-06-16,Honduras,Chile,Chile,Jean Beausejour,34.0,FIFA WC 2010,False,False
2010-06-16,South Africa,Uruguay,Uruguay,Diego Forlán,24.0,FIFA WC 2010,False,False
2010-06-16,South Africa,Uruguay,Uruguay,Diego Forlán,80.0,FIFA WC 2010,False,True
2010-06-16,South Africa,Uruguay,Uruguay,Álvaro Pereira,90.0,FIFA WC 2010,False,False
2010-06-16,Spain,Switzerland,Switzerland,Gelson Fernandes,52.0,FIFA WC 2010,False,False
2010-06-17,Argentina,South Korea,Argentina,Park Chu-young,17.0,FIFA WC 2010,True,False
2010-06-17,Argentina,South Korea,Argentina,Gonzalo Higuaín,33.0,FIFA WC 2010,False,False
2010-06-17,Argentina,South Korea,South Korea,Lee Chung-yong,45.0,FIFA WC 2010,False,False
2010-06-17,Argentina,South Korea,Argentina,Gonzalo Higuaín,76.0,FIFA WC 2010,False,False
2010-06-17,Argentina,South Korea,Argentina,Gonzalo Higuaín,80.0,FIFA WC 2010,False,False
2010-06-17,France,Mexico,Mexico,Javier Hernández,64.0,FIFA WC 2010,False,False
2010-06-17,France,Mexico,Mexico,Cuauhtémoc Blanco,79.0,FIFA WC 2010,False,True
2010-06-17,Greece,Nigeria,Nigeria,Kalu Uche,16.0,FIFA WC 2010,False,False
2010-06-17,Greece,Nigeria,Greece,Dimitris Salpingidis,44.0,FIFA WC 2010,False,False
2010-06-17,Greece,Nigeria,Greece,Vasilis Torosidis,71.0,FIFA WC 2010,False,False
2010-06-18,Germany,Serbia,Serbia,Milan Jovanović,38.0,FIFA WC 2010,False,False
2010-06-18,Slovenia,United States,Slovenia,Valter Birsa,13.0,FIFA WC 2010,False,False
2010-06-18,Slovenia,United States,Slovenia,Zlatan Ljubijankić,42.0,FIFA WC 2010,False,False
2010-06-18,Slovenia,United States,United States,Landon Donovan,48.0,FIFA WC 2010,False,False
2010-06-18,Slovenia,United States,United States,Michael Bradley,82.0,FIFA WC 2010,False,False
2010-06-19,Cameroon,Denmark,Cameroon,Samuel Eto'o,10.0,FIFA WC 2010,False,False
2010-06-19,Cameroon,Denmark,Denmark,Nicklas Bendtner,33.0,FIFA WC 2010,False,False
2010-06-19,Cameroon,Denmark,Denmark,Dennis Rommedahl,61.0,FIFA WC 2010,False,False
2010-06-19,Ghana,Australia,Australia,Brett Holman,11.0,FIFA WC 2010,False,False
2010-06-19,Ghana,Australia,Ghana,Asamoah Gyan,25.0,FIFA WC 2010,False,True
2010-06-19,Netherlands,Japan,Netherlands,Wesley Sneijder,53.0,FIFA WC 2010,False,False
2010-06-20,Brazil,Ivory Coast,Brazil,Luís Fabiano,25.0,FIFA WC 2010,False,False
2010-06-20,Brazil,Ivory Coast,Brazil,Luís Fabiano,50.0,FIFA WC 2010,False,False
2010-06-20,Brazil,Ivory Coast,Brazil,Elano,62.0,FIFA WC 2010,False,False
2010-06-20,Brazil,Ivory Coast,Ivory Coast,Didier Drogba,79.0,FIFA WC 2010,False,False
2010-06-20,Italy,New Zealand,New Zealand,Shane Smeltz,7.0,FIFA WC 2010,False,False
2010-06-20,Italy,New Zealand,Italy,Vincenzo Iaquinta,29.0,FIFA WC 2010,False,True
2010-06-20,Slovakia,Paraguay,Paraguay,Enrique Vera,27.0,FIFA WC 2010,False,False
2010-06-20,Slovakia,Paraguay,Paraguay,Cristian Riveros,86.0,FIFA WC 2010,False,False
2010-06-21,Chile,Switzerland,Chile,Mark González,75.0,FIFA WC 2010,False,False
2010-06-21,Portugal,North Korea,Portugal,Raul Meireles,29.0,FIFA WC 2010,False,False
2010-06-21,Portugal,North Korea,Portugal,Simão Sabrosa,53.0,FIFA WC 2010,False,False
2010-06-21,Portugal,North Korea,Portugal,Hugo Almeida,56.0,FIFA WC 2010,False,False
2010-06-21,Portugal,North Korea,Portugal,Tiago Mendes,60.0,FIFA WC 2010,False,False
2010-06-21,Portugal,North Korea,Portugal,Liédson,81.0,FIFA WC 2010,False,False
2010-06-21,Portugal,North Korea,Portugal,Cristiano Ronaldo,87.0,FIFA WC 2010,False,False
2010-06-21,Portugal,North Korea,Portugal,Tiago Mendes,89.0,FIFA WC 2010,False,False
2010-06-21,Spain,Honduras,Spain,David Villa,17.0,FIFA WC 2010,False,False
2010-06-21,Spain,Honduras,Spain,David Villa,51.0,FIFA WC 2010,False,False
2010-06-22,Greece,Argentina,Argentina,Martín Demichelis,77.0,FIFA WC 2010,False,False
2010-06-22,Greece,Argentina,Argentina,Martín Palermo,89.0,FIFA WC 2010,False,False
2010-06-22,Mexico,Uruguay,Uruguay,Luis Suárez,43.0,FIFA WC 2010,False,False
2010-06-22,Nigeria,South Korea,Nigeria,Kalu Uche,12.0,FIFA WC 2010,False,False
2010-06-22,Nigeria,South Korea,South Korea,Lee Jung-soo,38.0,FIFA WC 2010,False,False
2010-06-22,Nigeria,South Korea,South Korea,Park Chu-young,49.0,FIFA WC 2010,False,False
2010-06-22,Nigeria,South Korea,Nigeria,Yakubu,69.0,FIFA WC 2010,False,True
2010-06-22,South Africa,France,South Africa,Bongani Khumalo,20.0,FIFA WC 2010,False,False
2010-06-22,South Africa,France,South Africa,Katlego Mphela,37.0,FIFA WC 2010,False,False
2010-06-22,South Africa,France,France,Florent Malouda,70.0,FIFA WC 2010,False,False
2010-06-23,Australia,Serbia,Australia,Tim Cahill,69.0,FIFA WC 2010,False,False
2010-06-23,Australia,Serbia,Australia,Brett Holman,73.0,FIFA WC 2010,False,False
2010-06-23,Australia,Serbia,Serbia,Marko Pantelić,84.0,FIFA WC 2010,False,False
2010-06-23,Ghana,Germany,Germany,Mesut Özil,60.0,FIFA WC 2010,False,False
2010-06-23,Slovenia,England,England,Jermain Defoe,23.0,FIFA WC 2010,False,False
2010-06-23,United States,Algeria,United States,Landon Donovan,90.0,FIFA WC 2010,False,False
2010-06-24,Cameroon,Netherlands,Netherlands,Robin van Persie,36.0,FIFA WC 2010,False,False
2010-06-24,Cameroon,Netherlands,Cameroon,Samuel Eto'o,65.0,FIFA WC 2010,False,True
2010-06-24,Cameroon,Netherlands,Netherlands,Klaas-Jan Huntelaar,83.0,FIFA WC 2010,False,False
2010-06-24,Denmark,Japan,Japan,Keisuke Honda,17.0,FIFA WC 2010,False,False
2010-06-24,Denmark,Japan,Japan,Yasuhito Endō,30.0,FIFA WC 2010,False,False
2010-06-24,Denmark,Japan,Denmark,Jon Dahl Tomasson,81.0,FIFA WC 2010,False,False
2010-06-24,Denmark,Japan,Japan,Shinji Okazaki,87.0,FIFA WC 2010,False,False
2010-06-24,Slovakia,Italy,Slovakia,Róbert Vittek,25.0,FIFA WC 2010,False,False
2010-06-24,Slovakia,Italy,Slovakia,Róbert Vittek,73.0,FIFA WC 2010,False,False
2010-06-24,Slovakia,Italy,Italy,Antonio Di Natale,81.0,FIFA WC 2010,False,False
2010-06-24,Slovakia,Italy,Slovakia,Kamil Kopúnek,89.0,FIFA WC 2010,False,False
2010-06-24,Slovakia,Italy,Italy,Fabio Quagliarella,90.0,FIFA WC 2010,False,False
2010-06-25,Chile,Spain,Spain,David Villa,24.0,FIFA WC 2010,False,False
2010-06-25,Chile,Spain,Spain,Andrés Iniesta,37.0,FIFA WC 2010,False,False
2010-06-25,Chile,Spain,Chile,Rodrigo Millar,47.0,FIFA WC 2010,False,False
2010-06-25,North Korea,Ivory Coast,Ivory Coast,Yaya Touré,14.0,FIFA WC 2010,False,False
2010-06-25,North Korea,Ivory Coast,Ivory Coast,Romaric,20.0,FIFA WC 2010,False,False
2010-06-25,North Korea,Ivory Coast,Ivory Coast,Salomon Kalou,82.0,FIFA WC 2010,False,False
2010-06-26,United States,Ghana,Ghana,Kevin-Prince Boateng,5.0,FIFA WC 2010,False,False
2010-06-26,United States,Ghana,United States,Landon Donovan,62.0,FIFA WC 2010,False,True
2010-06-26,United States,Ghana,Ghana,Asamoah Gyan,93.0,FIFA WC 2010,False,False
2010-06-26,Uruguay,South Korea,Uruguay,Luis Suárez,8.0,FIFA WC 2010,False,False
2010-06-26,Uruguay,South Korea,South Korea,Lee Chung-yong,68.0,FIFA WC 2010,False,False
2010-06-26,Uruguay,South Korea,Uruguay,Luis Suárez,80.0,FIFA WC 2010,False,False
2010-06-27,Argentina,Mexico,Argentina,Carlos Tevez,26.0,FIFA WC 2010,False,False
2010-06-27,Argentina,Mexico,Argentina,Gonzalo Higuaín,33.0,FIFA WC 2010,False,False
2010-06-27,Argentina,Mexico,Argentina,Carlos Tevez,52.0,FIFA WC 2010,False,False
2010-06-27,Argentina,Mexico,Mexico,Javier Hernández,71.0,FIFA WC 2010,False,False
2010-06-27,Germany,England,Germany,Miroslav Klose,20.0,FIFA WC 2010,False,False
2010-06-27,Germany,England,Germany,Lukas Podolski,32.0,FIFA WC 2010,False,False
2010-06-27,Germany,England,England,Matthew Upson,37.0,FIFA WC 2010,False,False
2010-06-27,Germany,England,Germany,Thomas Müller,67.0,FIFA WC 2010,False,False
2010-06-27,Germany,England,Germany,Thomas Müller,70.0,FIFA WC 2010,False,False
2010-06-28,Brazil,Chile,Brazil,Juan,34.0,FIFA WC 2010,False,False
2010-06-28,Brazil,Chile,Brazil,Luís Fabiano,38.0,FIFA WC 2010,False,False
2010-06-28,Brazil,Chile,Brazil,Robinho,59.0,FIFA WC 2010,False,False
2010-06-28,Netherlands,Slovakia,Netherlands,Arjen Robben,18.0,FIFA WC 2010,False,False
2010-06-28,Netherlands,Slovakia,Netherlands,Wesley Sneijder,84.0,FIFA WC 2010,False,False
2010-06-28,Netherlands,Slovakia,Slovakia,Róbert Vittek,90.0,FIFA WC 2010,False,True
2010-06-29,Spain,Portugal,Spain,David Villa,63.0,FIFA WC 2010,False,False
2010-07-02,Netherlands,Brazil,Brazil,Robinho,10.0,FIFA WC 2010,False,False
2010-07-02,Netherlands,Brazil,Netherlands,Wesley Sneijder,53.0,FIFA WC 2010,False,False
2010-07-02,Netherlands,Brazil,Netherlands,Wesley Sneijder,68.0,FIFA WC 2010,False,False
2010-07-02,Uruguay,Ghana,Ghana,Sulley Muntari,45.0,FIFA WC 2010,False,False
2010-07-02,Uruguay,Ghana,Uruguay,Diego Forlán,55.0,FIFA WC 2010,False,False
2010-07-03,Argentina,Germany,Germany,Thomas Müller,3.0,FIFA WC 2010,False,False
2010-07-03,Argentina,Germany,Germany,Miroslav Klose,68.0,FIFA WC 2010,False,False
2010-07-03,Argentina,Germany,Germany,Arne Friedrich,74.0,FIFA WC 2010,False,False
2010-07-03,Argentina,Germany,Germany,Miroslav Klose,89.0,FIFA WC 2010,False,False
2010-07-03,Paraguay,Spain,Spain,David Villa,83.0,FIFA WC 2010,False,False
2010-07-06,Uruguay,Netherlands,Netherlands,Giovanni van Bronckhorst,18.0,FIFA WC 2010,False,False
2010-07-06,Uruguay,Netherlands,Uruguay,Diego Forlán,41.0,FIFA WC 2010,False,False
2010-07-06,Uruguay,Netherlands,Netherlands,Wesley Sneijder,70.0,FIFA WC 2010,False,False
2010-07-06,Uruguay,Netherlands,Netherlands,Arjen Robben,73.0,FIFA WC 2010,False,False
2010-07-06,Uruguay,Netherlands,Uruguay,Maxi Pereira,90.0,FIFA WC 2010,False,False
2010-07-07,Germany,Spain,Spain,Carles Puyol,73.0,FIFA WC 2010,False,False
2010-07-10,Uruguay,Germany,Germany,Thomas Müller,19.0,FIFA WC 2010,False,False
2010-07-10,Uruguay,Germany,Uruguay,Edinson Cavani,28.0,FIFA WC 2010,False,False
2010-07-10,Uruguay,Germany,Uruguay,Diego Forlán,51.0,FIFA WC 2010,False,False
2010-07-10,Uruguay,Germany,Germany,Marcell Jansen,56.0,FIFA WC 2010,False,False
2010-07-10,Uruguay,Germany,Germany,Sami Khedira,82.0,FIFA WC 2010,False,False
2010-07-11,Netherlands,Spain,Spain,Andrés Iniesta,116.0,FIFA WC 2010,False,False
2014-06-12,Brazil,Croatia,Croatia,Marcelo,12.0,FIFA WC 2014,True,False
2014-06-12,Brazil,Croatia,Brazil,Neymar,29.0,FIFA WC 2014,False,False
2014-06-12,Brazil,Croatia,Brazil,Neymar,71.0,FIFA WC 2014,False,True
2014-06-12,Brazil,Croatia,Brazil,Oscar,90.0,FIFA WC 2014,False,False
2014-06-13,Chile,Australia,Chile,Alexis Sánchez,12.0,FIFA WC 2014,False,False
2014-06-13,Chile,Australia,Chile,Jorge Valdivia,14.0,FIFA WC 2014,False,False
2014-06-13,Chile,Australia,Australia,Tim Cahill,35.0,FIFA WC 2014,False,False
2014-06-13,Chile,Australia,Chile,Jean Beausejour,90.0,FIFA WC 2014,False,False
2014-06-13,Mexico,Cameroon,Mexico,Oribe Peralta,61.0,FIFA WC 2014,False,False
2014-06-13,Spain,Netherlands,Spain,Xabi Alonso,27.0,FIFA WC 2014,False,True
2014-06-13,Spain,Netherlands,Netherlands,Robin van Persie,44.0,FIFA WC 2014,False,False
2014-06-13,Spain,Netherlands,Netherlands,Arjen Robben,53.0,FIFA WC 2014,False,False
2014-06-13,Spain,Netherlands,Netherlands,Stefan de Vrij,64.0,FIFA WC 2014,False,False
2014-06-13,Spain,Netherlands,Netherlands,Robin van Persie,72.0,FIFA WC 2014,False,False
2014-06-13,Spain,Netherlands,Netherlands,Arjen Robben,80.0,FIFA WC 2014,False,False
2014-06-14,Colombia,Greece,Colombia,Pablo Armero,5.0,FIFA WC 2014,False,False
2014-06-14,Colombia,Greece,Colombia,Teófilo Gutiérrez,58.0,FIFA WC 2014,False,False
2014-06-14,Colombia,Greece,Colombia,James Rodríguez,90.0,FIFA WC 2014,False,False
2014-06-14,England,Italy,Italy,Claudio Marchisio,35.0,FIFA WC 2014,False,False
2014-06-14,England,Italy,England,Daniel Sturridge,37.0,FIFA WC 2014,False,False
2014-06-14,England,Italy,Italy,Mario Balotelli,50.0,FIFA WC 2014,False,False
2014-06-14,Ivory Coast,Japan,Japan,Keisuke Honda,16.0,FIFA WC 2014,False,False
2014-06-14,Ivory Coast,Japan,Ivory Coast,Wilfried Bony,64.0,FIFA WC 2014,False,False
2014-06-14,Ivory Coast,Japan,Ivory Coast,Gervinho,66.0,FIFA WC 2014,False,False
2014-06-14,Uruguay,Costa Rica,Uruguay,Edinson Cavani,24.0,FIFA WC 2014,False,True
2014-06-14,Uruguay,Costa Rica,Costa Rica,Joel Campbell,54.0,FIFA WC 2014,False,False
2014-06-14,Uruguay,Costa Rica,Costa Rica,Óscar Duarte,57.0,FIFA WC 2014,False,False
2014-06-14,Uruguay,Costa Rica,Costa Rica,Marco Ureña,84.0,FIFA WC 2014,False,False
2014-06-15,Argentina,Bosnia and Herzegovina,Argentina,Sead Kolašinac,3.0,FIFA WC 2014,True,False
2014-06-15,Argentina,Bosnia and Herzegovina,Argentina,Lionel Messi,65.0,FIFA WC 2014,False,False
2014-06-15,Argentina,Bosnia and Herzegovina,Bosnia and Herzegovina,Vedad Ibišević,85.0,FIFA WC 2014,False,False
2014-06-15,France,Honduras,France,Karim Benzema,45.0,FIFA WC 2014,False,True
2014-06-15,France,Honduras,France,Noel Valladares,48.0,FIFA WC 2014,True,False
2014-06-15,France,Honduras,France,Karim Benzema,72.0,FIFA WC 2014,False,False
2014-06-15,Switzerland,Ecuador,Ecuador,Enner Valencia,22.0,FIFA WC 2014,False,False
2014-06-15,Switzerland,Ecuador,Switzerland,Admir Mehmedi,48.0,FIFA WC 2014,False,False
2014-06-15,Switzerland,Ecuador,Switzerland,Haris Seferovic,90.0,FIFA WC 2014,False,False
2014-06-16,Germany,Portugal,Germany,Thomas Müller,12.0,FIFA WC 2014,False,True
2014-06-16,Germany,Portugal,Germany,Mats Hummels,32.0,FIFA WC 2014,False,False
2014-06-16,Germany,Portugal,Germany,Thomas Müller,45.0,FIFA WC 2014,False,False
2014-06-16,Germany,Portugal,Germany,Thomas Müller,78.0,FIFA WC 2014,False,False
2014-06-16,Ghana,United States,United States,Clint Dempsey,1.0,FIFA WC 2014,False,False
2014-06-16,Ghana,United States,Ghana,André Ayew,82.0,FIFA WC 2014,False,False
2014-06-16,Ghana,United States,United States,John Brooks,86.0,FIFA WC 2014,False,False
2014-06-17,Belgium,Algeria,Algeria,Sofiane Feghouli,25.0,FIFA WC 2014,False,True
2014-06-17,Belgium,Algeria,Belgium,Marouane Fellaini,70.0,FIFA WC 2014,False,False
2014-06-17,Belgium,Algeria,Belgium,Dries Mertens,80.0,FIFA WC 2014,False,False
2014-06-17,Russia,South Korea,South Korea,Lee Keun-ho,68.0,FIFA WC 2014,False,False
2014-06-17,Russia,South Korea,Russia,Aleksandr Kerzhakov,74.0,FIFA WC 2014,False,False
2014-06-18,Australia,Netherlands,Netherlands,Arjen Robben,20.0,FIFA WC 2014,False,False
2014-06-18,Australia,Netherlands,Australia,Tim Cahill,21.0,FIFA WC 2014,False,False
2014-06-18,Australia,Netherlands,Australia,Mile Jedinak,54.0,FIFA WC 2014,False,True
2014-06-18,Australia,Netherlands,Netherlands,Robin van Persie,58.0,FIFA WC 2014,False,False
2014-06-18,Australia,Netherlands,Netherlands,Memphis Depay,68.0,FIFA WC 2014,False,False
2014-06-18,Cameroon,Croatia,Croatia,Ivica Olić,11.0,FIFA WC 2014,False,False
2014-06-18,Cameroon,Croatia,Croatia,Ivan Perišić,48.0,FIFA WC 2014,False,False
2014-06-18,Cameroon,Croatia,Croatia,Mario Mandžukić,61.0,FIFA WC 2014,False,False
2014-06-18,Cameroon,Croatia,Croatia,Mario Mandžukić,73.0,FIFA WC 2014,False,False
2014-06-18,Spain,Chile,Chile,Eduardo Vargas,20.0,FIFA WC 2014,False,False
2014-06-18,Spain,Chile,Chile,Charles Aránguiz,43.0,FIFA WC 2014,False,False
2014-06-19,Colombia,Ivory Coast,Colombia,James Rodríguez,64.0,FIFA WC 2014,False,False
2014-06-19,Colombia,Ivory Coast,Colombia,Juan Fernando Quintero,70.0,FIFA WC 2014,False,False
2014-06-19,Colombia,Ivory Coast,Ivory Coast,Gervinho,73.0,FIFA WC 2014,False,False
2014-06-19,Uruguay,England,Uruguay,Luis Suárez,39.0,FIFA WC 2014,False,False
2014-06-19,Uruguay,England,England,Wayne Rooney,75.0,FIFA WC 2014,False,False
2014-06-19,Uruguay,England,Uruguay,Luis Suárez,85.0,FIFA WC 2014,False,False
2014-06-20,Honduras,Ecuador,Honduras,Carlo Costly,31.0,FIFA WC 2014,False,False
2014-06-20,Honduras,Ecuador,Ecuador,Enner Valencia,34.0,FIFA WC 2014,False,False
2014-06-20,Honduras,Ecuador,Ecuador,Enner Valencia,65.0,FIFA WC 2014,False,False
2014-06-20,Italy,Costa Rica,Costa Rica,Bryan Ruiz,44.0,FIFA WC 2014,False,False
2014-06-20,Switzerland,France,France,Olivier Giroud,17.0,FIFA WC 2014,False,False
2014-06-20,Switzerland,France,France,Blaise Matuidi,18.0,FIFA WC 2014,False,False
2014-06-20,Switzerland,France,France,Mathieu Valbuena,40.0,FIFA WC 2014,False,False
2014-06-20,Switzerland,France,France,Karim Benzema,67.0,FIFA WC 2014,False,False
2014-06-20,Switzerland,France,France,Moussa Sissoko,73.0,FIFA WC 2014,False,False
2014-06-20,Switzerland,France,Switzerland,Blerim Džemaili,81.0,FIFA WC 2014,False,False
2014-06-20,Switzerland,France,Switzerland,Granit Xhaka,87.0,FIFA WC 2014,False,False
2014-06-21,Argentina,Iran,Argentina,Lionel Messi,90.0,FIFA WC 2014,False,False
2014-06-21,Germany,Ghana,Germany,Mario Götze,51.0,FIFA WC 2014,False,False
2014-06-21,Germany,Ghana,Ghana,André Ayew,54.0,FIFA WC 2014,False,False
2014-06-21,Germany,Ghana,Ghana,Asamoah Gyan,63.0,FIFA WC 2014,False,False
2014-06-21,Germany,Ghana,Germany,Miroslav Klose,71.0,FIFA WC 2014,False,False
2014-06-21,Nigeria,Bosnia and Herzegovina,Nigeria,Peter Odemwingie,29.0,FIFA WC 2014,False,False
2014-06-22,Belgium,Russia,Belgium,Divock Origi,88.0,FIFA WC 2014,False,False
2014-06-22,South Korea,Algeria,Algeria,Islam Slimani,26.0,FIFA WC 2014,False,False
2014-06-22,South Korea,Algeria,Algeria,Rafik Halliche,28.0,FIFA WC 2014,False,False
2014-06-22,South Korea,Algeria,Algeria,Abdelmoumene Djabou,38.0,FIFA WC 2014,False,False
2014-06-22,South Korea,Algeria,South Korea,Son Heung-min,50.0,FIFA WC 2014,False,False
2014-06-22,South Korea,Algeria,Algeria,Yacine Brahimi,62.0,FIFA WC 2014,False,False
2014-06-22,South Korea,Algeria,South Korea,Koo Ja-cheol,72.0,FIFA WC 2014,False,False
2014-06-22,United States,Portugal,Portugal,Nani,5.0,FIFA WC 2014,False,False
2014-06-22,United States,Portugal,United States,Jermaine Jones,64.0,FIFA WC 2014,False,False
2014-06-22,United States,Portugal,United States,Clint Dempsey,81.0,FIFA WC 2014,False,False
2014-06-22,United States,Portugal,Portugal,Silvestre Varela,90.0,FIFA WC 2014,False,False
2014-06-23,Australia,Spain,Spain,David Villa,36.0,FIFA WC 2014,False,False
2014-06-23,Australia,Spain,Spain,Fernando Torres,69.0,FIFA WC 2014,False,False
2014-06-23,Australia,Spain,Spain,Juan Mata,82.0,FIFA WC 2014,False,False
2014-06-23,Brazil,Cameroon,Brazil,Neymar,17.0,FIFA WC 2014,False,False
2014-06-23,Brazil,Cameroon,Cameroon,Joël Matip,26.0,FIFA WC 2014,False,False
2014-06-23,Brazil,Cameroon,Brazil,Neymar,35.0,FIFA WC 2014,False,False
2014-06-23,Brazil,Cameroon,Brazil,Fred,49.0,FIFA WC 2014,False,False
2014-06-23,Brazil,Cameroon,Brazil,Fernandinho,84.0,FIFA WC 2014,False,False
2014-06-23,Croatia,Mexico,Mexico,Rafael Márquez,72.0,FIFA WC 2014,False,False
2014-06-23,Croatia,Mexico,Mexico,Andrés Guardado,75.0,FIFA WC 2014,False,False
2014-06-23,Croatia,Mexico,Mexico,Javier Hernández,82.0,FIFA WC 2014,False,False
2014-06-23,Croatia,Mexico,Croatia,Ivan Perišić,87.0,FIFA WC 2014,False,False
2014-06-23,Netherlands,Chile,Netherlands,Leroy Fer,77.0,FIFA WC 2014,False,False
2014-06-23,Netherlands,Chile,Netherlands,Memphis Depay,90.0,FIFA WC 2014,False,False
2014-06-24,Greece,Ivory Coast,Greece,Andreas Samaris,42.0,FIFA WC 2014,False,False
2014-06-24,Greece,Ivory Coast,Ivory Coast,Wilfried Bony,74.0,FIFA WC 2014,False,False
2014-06-24,Greece,Ivory Coast,Greece,Georgios Samaras,90.0,FIFA WC 2014,False,True
2014-06-24,Italy,Uruguay,Uruguay,Diego Godín,81.0,FIFA WC 2014,False,False
2014-06-24,Japan,Colombia,Colombia,Juan Cuadrado,17.0,FIFA WC 2014,False,True
2014-06-24,Japan,Colombia,Japan,Shinji Okazaki,45.0,FIFA WC 2014,False,False
2014-06-24,Japan,Colombia,Colombia,Jackson Martínez,55.0,FIFA WC 2014,False,False
2014-06-24,Japan,Colombia,Colombia,Jackson Martínez,82.0,FIFA WC 2014,False,False
2014-06-24,Japan,Colombia,Colombia,James Rodríguez,90.0,FIFA WC 2014,False,False
2014-06-25,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Edin Džeko,23.0,FIFA WC 2014,False,False
2014-06-25,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Miralem Pjanić,59.0,FIFA WC 2014,False,False
2014-06-25,Bosnia and Herzegovina,Iran,Iran,Reza Ghoochannejhad,82.0,FIFA WC 2014,False,False
2014-06-25,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Avdija Vršajević,83.0,FIFA WC 2014,False,False
2014-06-25,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,6.0,FIFA WC 2014,False,False
2014-06-25,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,31.0,FIFA WC 2014,False,False
2014-06-25,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,71.0,FIFA WC 2014,False,False
2014-06-25,Nigeria,Argentina,Argentina,Lionel Messi,3.0,FIFA WC 2014,False,False
2014-06-25,Nigeria,Argentina,Nigeria,Ahmed Musa,4.0,FIFA WC 2014,False,False
2014-06-25,Nigeria,Argentina,Argentina,Lionel Messi,45.0,FIFA WC 2014,False,False
2014-06-25,Nigeria,Argentina,Nigeria,Ahmed Musa,47.0,FIFA WC 2014,False,False
